0,l1,4558429,1,build secrets,"tensor(0.9552, dtype=torch.float64)",92.0
0,l1,8844266,6,burn coal,"tensor(0.9552, dtype=torch.float64)",84.0
0,l1,3486530,26,break jokes,"tensor(4.2967e-15, dtype=torch.float64)",450.0
0,l1,4442932,17,burn smells,"tensor(0.9554, dtype=torch.float64)",60.0
0,l1,2216323,24,burn smells,"tensor(0.9558, dtype=torch.float64)",51.0
0,l1,6307798,2,buy tickets,"tensor(0.9552, dtype=torch.float64)",100.0
0,l1,1753268,8,burn smells,"tensor(0.9553, dtype=torch.float64)",65.0
0,l1,9973110,19,buy tickets,"tensor(0.9554, dtype=torch.float64)",66.0
0,l1,1923158,18,bring boundaries,"tensor(0.9550, dtype=torch.float64)",102.0
0,l1,4698997,3,build secrets,"tensor(0.9551, dtype=torch.float64)",95.0
0,l1,3572773,7,burn coal,"tensor(0.9569, dtype=torch.float64)",50.0
0,l1,5868974,10,buy blame,"tensor(0.9550, dtype=torch.float64)",94.0
0,l1,8160341,13,build secrets,"tensor(0.9551, dtype=torch.float64)",158.0
0,l1,6038597,15,burn coal,"tensor(0.9558, dtype=torch.float64)",55.0
0,l1,7933929,16,burn coal,"tensor(0.9555, dtype=torch.float64)",67.0
0,l1,4558429,1,burn coal,"tensor(0.9570, dtype=torch.float64)",51.0
0,l1,8844266,6,burn smells,"tensor(0.9562, dtype=torch.float64)",61.0
0,l1,4545737,27,build secrets,"tensor(0.9552, dtype=torch.float64)",99.0
0,l1,4442932,17,buy tickets,"tensor(0.9557, dtype=torch.float64)",62.0
0,l1,527318,11,build houses,"tensor(9.1414e-13, dtype=torch.float64)",450.0
0,l1,9205536,12,build secrets,"tensor(0.9552, dtype=torch.float64)",100.0
0,l1,6340626,20,build secrets,"tensor(0.9551, dtype=torch.float64)",136.0
0,l1,2113841,5,buy tickets,"tensor(0.9550, dtype=torch.float64)",156.0
0,l1,6541370,14,build secrets,"tensor(0.9551, dtype=torch.float64)",112.0
0,l1,893412,28,bring peace,"tensor(0.9551, dtype=torch.float64)",91.0
0,l1,3572773,7,burn smells,"tensor(0.9554, dtype=torch.float64)",59.0
0,l1,8249853,22,build secrets,"tensor(0.9550, dtype=torch.float64)",115.0
0,l1,4698997,3,burn coal,"tensor(0.9555, dtype=torch.float64)",66.0
0,l1,8160341,13,burn coal,"tensor(0.9558, dtype=torch.float64)",56.0
0,l1,6307798,2,buy blame,"tensor(0.9553, dtype=torch.float64)",92.0
0,l1,5868974,10,catch fire,"tensor(0.9553, dtype=torch.float64)",75.0
0,l1,6038597,15,burn smells,"tensor(0.9565, dtype=torch.float64)",61.0
0,l1,7933929,16,burn smells,"tensor(0.9553, dtype=torch.float64)",66.0
0,l1,4558429,1,burn smells,"tensor(0.9551, dtype=torch.float64)",67.0
0,l1,4545737,27,burn coal,"tensor(0.9551, dtype=torch.float64)",73.0
0,l1,6340626,20,burn coal,"tensor(0.9555, dtype=torch.float64)",71.0
0,l1,7564872,9,build secrets,"tensor(0.9550, dtype=torch.float64)",236.0
0,l1,2113841,5,buy blame,"tensor(0.9550, dtype=torch.float64)",71.0
0,l1,8844266,6,buy tickets,"tensor(0.9552, dtype=torch.float64)",89.0
0,l1,893412,28,bring boundaries,"tensor(0.9550, dtype=torch.float64)",67.0
0,l1,4698997,3,burn smells,"tensor(0.9552, dtype=torch.float64)",59.0
0,l1,1753268,8,buy tickets,"tensor(0.9551, dtype=torch.float64)",143.0
0,l1,9973110,19,buy blame,"tensor(0.9551, dtype=torch.float64)",145.0
0,l1,3572773,7,buy tickets,"tensor(0.9553, dtype=torch.float64)",74.0
0,l1,6541370,14,burn coal,"tensor(0.9551, dtype=torch.float64)",87.0
0,l1,2216323,24,buy tickets,"tensor(0.9550, dtype=torch.float64)",167.0
0,l1,527318,11,build secrets,"tensor(0.9552, dtype=torch.float64)",109.0
0,l1,8160341,13,burn smells,"tensor(0.9552, dtype=torch.float64)",77.0
0,l1,4442932,17,buy blame,"tensor(0.9551, dtype=torch.float64)",119.0
0,l1,1923158,18,build houses,"tensor(0.9551, dtype=torch.float64)",166.0
0,l1,4545737,27,burn smells,"tensor(0.9555, dtype=torch.float64)",62.0
0,l1,5868974,10,catch bills,"tensor(0.9553, dtype=torch.float64)",84.0
0,l1,4558429,1,buy tickets,"tensor(0.9551, dtype=torch.float64)",79.0
0,l1,7933929,16,buy tickets,"tensor(0.9550, dtype=torch.float64)",83.0
0,l1,6307798,2,catch fire,"tensor(0.9551, dtype=torch.float64)",106.0
0,l1,6340626,20,burn smells,"tensor(0.9550, dtype=torch.float64)",69.0
0,l1,7564872,9,burn coal,"tensor(0.9553, dtype=torch.float64)",69.0
0,l1,527318,11,burn coal,"tensor(0.9572, dtype=torch.float64)",53.0
0,l1,1753268,8,buy blame,"tensor(0.9552, dtype=torch.float64)",72.0
0,l1,8844266,6,buy blame,"tensor(0.9554, dtype=torch.float64)",84.0
0,l1,6541370,14,burn smells,"tensor(0.9552, dtype=torch.float64)",60.0
0,l1,6038597,15,buy tickets,"tensor(0.9550, dtype=torch.float64)",117.0
0,l1,2884871,23,build houses,"tensor(1.7283e-13, dtype=torch.float64)",450.0
0,l1,4698997,3,buy tickets,"tensor(0.9551, dtype=torch.float64)",94.0
0,l1,8160341,13,buy tickets,"tensor(0.9554, dtype=torch.float64)",75.0
0,l1,893412,28,build houses,"tensor(0.9550, dtype=torch.float64)",99.0
0,l1,2216323,24,buy blame,"tensor(0.9553, dtype=torch.float64)",89.0
0,l1,3572773,7,buy blame,"tensor(0.9550, dtype=torch.float64)",106.0
0,l1,4558429,1,buy blame,"tensor(0.9556, dtype=torch.float64)",73.0
0,l1,2113841,5,catch fire,"tensor(0.9553, dtype=torch.float64)",127.0
0,l1,5868974,10,chase dreams,"tensor(0.9554, dtype=torch.float64)",82.0
0,l1,7564872,9,burn smells,"tensor(0.9554, dtype=torch.float64)",70.0
0,l1,6307798,2,catch bills,"tensor(0.9552, dtype=torch.float64)",78.0
0,l1,527318,11,burn smells,"tensor(0.9551, dtype=torch.float64)",59.0
0,l1,6541370,14,buy tickets,"tensor(0.9563, dtype=torch.float64)",53.0
0,l1,7933929,16,buy blame,"tensor(0.9553, dtype=torch.float64)",84.0
0,l1,9973110,19,catch fire,"tensor(0.9551, dtype=torch.float64)",128.0
0,l1,6038597,15,buy blame,"tensor(0.9551, dtype=torch.float64)",82.0
0,l1,4545737,27,buy tickets,"tensor(0.9552, dtype=torch.float64)",126.0
0,l1,5968429,21,buy tickets,"tensor(1.9496e-17, dtype=torch.float64)",450.0
0,l1,1923158,18,build secrets,"tensor(0.9551, dtype=torch.float64)",134.0
0,l1,8160341,13,buy blame,"tensor(0.9551, dtype=torch.float64)",75.0
0,l1,4558429,1,catch fire,"tensor(0.9553, dtype=torch.float64)",72.0
0,l1,4698997,3,buy blame,"tensor(0.9551, dtype=torch.float64)",91.0
0,l1,2113841,5,catch bills,"tensor(0.9551, dtype=torch.float64)",76.0
0,l1,7564872,9,buy tickets,"tensor(0.9552, dtype=torch.float64)",80.0
